Date,Home,Away,FTHG,FTAG,1 goal,2 goal,3 goal,4 goal,5 goal,6 goal,7 goal,8 goal,9 goal,10 goal,11 goal,12 goal
2009-12-12,Sunderland,Portsmouth,1,1,"(23, 0, 'Darren Bent')","(90, 1, 'Younes Kaboul')",,,,,,,,,,
2009-12-12,Tottenham Hotspur,Wolverhampton Wanderers,0,1,"(3, 1, 'Kevin Doyle')",,,,,,,,,,,
2009-12-13,Liverpool,Arsenal,1,2,"(41, 0, 'Dirk Kuyt')","(50, 1, 'Glen Johnson')","(58, 1, 'Andrei Arshavin')",,,,,,,,,
2009-12-15,Birmingham City,Blackburn Rovers,2,1,"(12, 0, 'Cameron Jerome')","(48, 0, 'Cameron Jerome')","(69, 1, 'Ryan Nelsen')",,,,,,,,,
2009-12-15,Bolton Wanderers,West Ham United,3,1,"(64, 0, 'LEE Chung-Yong')","(69, 1, 'Alessandro Diamanti')","(77, 0, 'Ivan Klasnic')","(88, 0, 'Gary Cahill')",,,,,,,,
2009-12-15,Manchester United,Wolverhampton Wanderers,3,0,"(30, 0, 'Wayne Rooney')","(43, 0, 'Nemanja Vidic')","(66, 0, 'Antonio Valencia')",,,,,,,,,
2009-12-15,Sunderland,Aston Villa,0,2,"(24, 1, 'Emile Heskey')","(61, 1, 'James Milner')",,,,,,,,,,
2009-12-16,Burnley,Arsenal,1,1,"(7, 1, 'Cesc Fabregas')","(28, 0, 'Graham Alexander')",,,,,,,,,,
2009-12-16,Chelsea,Portsmouth,2,1,"(23, 0, 'Nicolas Anelka')","(51, 1, 'Frederic Piquionne')","(79, 0, 'Frank Lampard')",,,,,,,,,
2009-12-16,Liverpool,Wigan Athletic,2,1,"(9, 0, ""David N'Gog"")","(79, 0, 'Fernando Torres')","(90, 1, ""Charles N'Zogbia"")",,,,,,,,,
2009-12-16,Tottenham Hotspur,Manchester City,3,0,"(37, 0, 'Niko Kranjcar')","(54, 0, 'Jermain Defoe')","(90, 0, 'Niko Kranjcar')",,,,,,,,,
2009-12-19,Arsenal,Hull City,3,0,"(45, 0, ' Denilson')","(59, 0, ' Eduardo')","(80, 0, 'Abou Diaby')",,,,,,,,,
2009-12-19,Aston Villa,Stoke City,1,0,"(61, 0, 'John Carew')",,,,,,,,,,,
2009-12-19,Blackburn Rovers,Tottenham Hotspur,0,2,"(45, 1, 'Peter Crouch')","(83, 1, 'Peter Crouch')",,,,,,,,,,
2009-12-19,Fulham,Manchester United,3,0,"(22, 0, 'Danny Murphy')","(46, 0, 'Bobby Zamora')","(75, 0, 'Damien Duff')",,,,,,,,,
2009-12-19,Manchester City,Sunderland,4,3,"(4, 0, 'Roque Santa Cruz')","(12, 0, 'Carlos Tevez')","(16, 1, 'John Mensah')","(24, 1, 'Jordan Henderson')","(35, 0, 'Craig Bellamy')","(62, 1, 'Kenwyne Jones')","(69, 0, 'Roque Santa Cruz')",,,,,
2009-12-19,Portsmouth,Liverpool,2,0,"(33, 0, 'Nadir Belhadj')","(82, 0, 'Frederic Piquionne')",,,,,,,,,,
2009-12-20,Everton,Birmingham City,1,1,"(5, 0, 'Diniyar Bilyaletdinov')","(22, 1, 'Seb Larsson')",,,,,,,,,,
2009-12-20,West Ham United,Chelsea,1,1,"(45, 0, 'Alessandro Diamanti')","(61, 1, 'Frank Lampard')",,,,,,,,,,
2009-12-20,Wolverhampton Wanderers,Burnley,2,0,"(15, 0, 'Nenad Milijas')","(50, 0, 'Kevin Doyle')",,,,,,,,,,
2009-12-26,Birmingham City,Chelsea,0,0,,,,,,,,,,,,
2009-12-26,Burnley,Bolton Wanderers,1,1,"(29, 1, 'Matt Taylor')","(56, 0, 'David Nugent')",,,,,,,,,,
2009-12-26,Fulham,Tottenham Hotspur,0,0,,,,,,,,,,,,
2009-12-26,Liverpool,Wolverhampton Wanderers,2,0,"(62, 0, 'Steven Gerrard')","(70, 0, 'Yossi Benayoun')",,,,,,,,,,
2009-12-26,Manchester City,Stoke City,2,0,"(28, 0, 'Martin Petrov')","(45, 0, 'Carlos Tevez')",,,,,,,,,,
2009-12-26,Sunderland,Everton,1,1,"(17, 0, 'Darren Bent')","(85, 1, 'Marouane Fellaini')",,,,,,,,,,
2009-12-26,West Ham United,Portsmouth,2,0,"(23, 0, 'Alessandro Diamanti')","(89, 0, 'Radoslav Kovac')",,,,,,,,,,
2009-12-26,Wigan Athletic,Blackburn Rovers,1,1,"(30, 1, 'Benni McCarthy')","(53, 0, 'Hugo Rodallega')",,,,,,,,,,
2009-12-27,Arsenal,Aston Villa,3,0,"(65, 0, 'Cesc Fabregas')","(81, 0, 'Cesc Fabregas')","(90, 0, 'Abou Diaby')",,,,,,,,,
2009-12-27,Hull City,Manchester United,1,3,"(45, 1, 'Wayne Rooney')","(60, 0, 'Craig Fagan')","(73, 1, 'Andy Dawson')","(82, 1, 'Dimitar Berbatov')",,,,,,,,
2009-12-28,Blackburn Rovers,Sunderland,2,2,"(52, 1, 'Darren Bent')","(53, 0, 'Morten Gamst Pedersen')","(65, 1, 'Darren Bent')","(77, 0, 'El Hadji Diouf')",,,,,,,,
2009-12-28,Chelsea,Fulham,2,1,"(4, 1, 'Zoltan Gera')","(73, 0, 'Didier Drogba')","(75, 0, 'Chris Smalling')",,,,,,,,,
2009-12-28,Everton,Burnley,2,0,"(83, 0, 'James Vaughan')","(90, 0, 'Steven Pienaar')",,,,,,,,,,
2009-12-28,Stoke City,Birmingham City,0,1,"(50, 1, 'Cameron Jerome')",,,,,,,,,,,
2009-12-28,Tottenham Hotspur,West Ham United,2,0,"(11, 0, 'Luka Modric')","(81, 0, 'Jermain Defoe')",,,,,,,,,,
2009-12-28,Wolverhampton Wanderers,Manchester City,0,3,"(23, 1, 'Carlos Tevez')","(69, 1, 'Javier Garrido')","(86, 1, 'Carlos Tevez')",,,,,,,,,
2009-12-29,Aston Villa,Liverpool,0,1,"(90, 1, 'Fernando Torres')",,,,,,,,,,,
2009-12-29,Bolton Wanderers,Hull City,2,2,"(20, 0, 'Ivan Klasnic')","(61, 0, 'Kevin Davies')","(71, 1, 'Stephen Hunt')","(78, 1, 'Stephen Hunt')",,,,,,,,
2009-12-30,Manchester United,Wigan Athletic,5,0,"(28, 0, 'Wayne Rooney')","(32, 0, 'Michael Carrick')","(45, 0, ' Rafael Da Silva')","(50, 0, 'Dimitar Berbatov')","(75, 0, 'Antonio Valencia')",,,,,,,
2009-12-30,Portsmouth,Arsenal,1,4,"(28, 1, 'Younes Kaboul')","(42, 1, 'Samir Nasri')","(69, 1, 'Aaron Ramsey')","(74, 0, 'Nadir Belhadj')","(81, 1, 'Alex Song')",,,,,,,
2010-01-05,Stoke City,Fulham,3,2,"(12, 0, ' Tuncay Sanli')","(34, 0, 'Abdoulaye Faye')","(37, 0, 'Mamady Sidibe')","(61, 1, 'Damien Duff')","(85, 1, 'Clint Dempsey')",,,,,,,
2010-01-09,Arsenal,Everton,2,2,"(12, 1, 'Leon Osman')","(28, 0, 'Leon Osman')","(81, 1, 'Steven Pienaar')","(90, 0, 'Tomas Rosicky')",,,,,,,,
2010-01-09,Birmingham City,Manchester United,1,1,"(39, 0, 'Cameron Jerome')","(63, 1, 'Scott Dann')",,,,,,,,,,
2010-01-11,Manchester City,Blackburn Rovers,4,1,"(7, 0, 'Carlos Tevez')","(39, 0, 'Micah Richards')","(49, 0, 'Carlos Tevez')","(71, 1, 'Morten Gamst Pedersen')","(90, 0, 'Carlos Tevez')",,,,,,,
2010-01-16,Chelsea,Sunderland,7,2,"(8, 0, 'Nicolas Anelka')","(17, 0, 'Florent Malouda')","(22, 0, 'Ashley Cole')","(34, 0, 'Frank Lampard')","(52, 0, 'Michael Ballack')","(56, 1, 'Bolo Zenden')","(65, 0, 'Nicolas Anelka')","(90, 0, 'Frank Lampard')","(90, 1, 'Darren Bent')",,,
2010-01-16,Everton,Manchester City,2,0,"(36, 0, 'Steven Pienaar')","(45, 0, 'Louis Saha')",,,,,,,,,,
2010-01-16,Manchester United,Burnley,3,0,"(64, 0, 'Dimitar Berbatov')","(69, 0, 'Wayne Rooney')","(90, 0, 'Mame Biram Diouf')",,,,,,,,,
2010-01-16,Stoke City,Liverpool,1,1,"(57, 1, 'Sotiris Kyrgiakos')","(90, 0, 'Robert Huth')",,,,,,,,,,
2010-01-16,Tottenham Hotspur,Hull City,0,0,,,,,,,,,,,,
2010-01-16,Wolverhampton Wanderers,Wigan Athletic,0,2,"(60, 1, 'James McCarthy')","(73, 1, ""Charles N'Zogbia"")",,,,,,,,,,
2010-01-17,Aston Villa,West Ham United,0,0,,,,,,,,,,,,
2010-01-17,Blackburn Rovers,Fulham,2,0,"(25, 0, 'Christopher Samba')","(54, 0, 'Ryan Nelsen')",,,,,,,,,,
2010-01-17,Bolton Wanderers,Arsenal,0,2,"(28, 1, 'Cesc Fabregas')","(78, 1, 'Fran Merida')",,,,,,,,,,
2010-01-20,Arsenal,Bolton Wanderers,4,2,"(7, 1, 'Gary Cahill')","(28, 1, 'Matt Taylor')","(43, 0, 'Tomas Rosicky')","(52, 0, 'Cesc Fabregas')","(65, 0, 'Thomas Vermaelen')","(85, 0, 'Andrei Arshavin')",,,,,,
2010-01-20,Liverpool,Tottenham Hotspur,2,0,"(6, 0, 'Dirk Kuyt')","(90, 0, 'Dirk Kuyt')",,,,,,,,,,
2010-01-23,Manchester United,Hull City,4,0,"(8, 0, 'Wayne Rooney')","(82, 0, 'Wayne Rooney')","(86, 0, 'Wayne Rooney')","(90, 0, 'Wayne Rooney')",,,,,,,,
2010-01-26,Bolton Wanderers,Burnley,1,0,"(35, 0, 'LEE Chung-Yong')",,,,,,,,,,,
2010-01-26,Portsmouth,West Ham United,1,1,"(52, 1, 'Matthew Upson')","(76, 0, 'Danny Webber')",,,,,,,,,,
2010-01-26,Tottenham Hotspur,Fulham,2,0,"(27, 0, 'Peter Crouch')","(60, 0, 'David Bentley')",,,,,,,,,,
2010-01-26,Wolverhampton Wanderers,Liverpool,0,0,,,,,,,,,,,,
2010-01-27,Aston Villa,Arsenal,0,0,,,,,,,,,,,,
2010-01-27,Blackburn Rovers,Wigan Athletic,2,1,"(20, 0, 'Morten Gamst Pedersen')","(58, 1, 'Gary Caldwell')","(76, 0, 'Nikola Kalinic')",,,,,,,,,
2010-01-27,Chelsea,Birmingham City,3,0,"(5, 0, 'Florent Malouda')","(32, 0, 'Frank Lampard')","(90, 0, 'Frank Lampard')",,,,,,,,,
2010-01-27,Everton,Sunderland,2,0,"(7, 0, 'Tim Cahill')","(19, 0, 'Landon Donovan')",,,,,,,,,,
2010-01-30,Birmingham City,Tottenham Hotspur,1,1,"(69, 1, 'Jermain Defoe')","(90, 0, 'Liam Ridgewell')",,,,,,,,,,
2010-01-30,Burnley,Chelsea,1,2,"(27, 1, 'Nicolas Anelka')","(50, 0, 'Steven Fletcher')","(82, 1, 'John Terry')",,,,,,,,,
2010-01-30,Fulham,Aston Villa,0,2,"(40, 1, 'Gabby Agbonlahor')","(44, 1, 'Gabby Agbonlahor')",,,,,,,,,,
2010-01-30,Hull City,Wolverhampton Wanderers,2,2,"(11, 0, 'Jan Vennegoor of Hesselink')","(49, 1, 'Anthony Gardner')","(52, 0, 'Stephen Hunt')","(67, 1, 'Matt Jarvis')",,,,,,,,
2010-01-30,Liverpool,Bolton Wanderers,2,0,"(37, 0, 'Dirk Kuyt')","(70, 0, 'Kevin Davies')",,,,,,,,,,
2010-01-30,West Ham United,Blackburn Rovers,0,0,,,,,,,,,,,,
2010-01-30,Wigan Athletic,Everton,0,1,"(84, 1, 'Tim Cahill')",,,,,,,,,,,
2010-01-31,Arsenal,Manchester United,1,3,"(33, 1, ' Nani')","(37, 1, 'Wayne Rooney')","(52, 1, 'PARK Ji-Sung')","(80, 0, 'Thomas Vermaelen')",,,,,,,,
2010-01-31,Manchester City,Portsmouth,2,0,"(40, 0, 'Emmanuel Adebayor')","(45, 0, 'Vincent Kompany')",,,,,,,,,,
2010-02-01,Sunderland,Stoke City,0,0,,,,,,,,,,,,
2010-02-02,Hull City,Chelsea,1,1,"(30, 0, 'Steven Mouyokolo')","(42, 1, 'Didier Drogba')",,,,,,,,,,
2010-02-03,Fulham,Portsmouth,1,0,"(74, 0, 'Jonathan Greening')",,,,,,,,,,,
2010-02-06,Bolton Wanderers,Fulham,0,0,,,,,,,,,,,,
2010-02-06,Burnley,West Ham United,2,1,"(14, 0, 'David Nugent')","(55, 0, 'Danny Fox')","(81, 1, ' Ilan')",,,,,,,,,
2010-02-06,Hull City,Manchester City,2,1,"(31, 0, 'Jozy Altidore')","(54, 0, 'George Boateng')","(59, 1, 'Emmanuel Adebayor')",,,,,,,,,
2010-02-06,Liverpool,Everton,1,0,"(55, 0, 'Dirk Kuyt')",,,,,,,,,,,
2010-02-06,Manchester United,Portsmouth,5,0,"(40, 0, 'Wayne Rooney')","(45, 0, 'Anthony Vanden Borre')","(59, 0, 'Michael Carrick')","(62, 0, 'Dimitar Berbatov')","(69, 0, 'Marc Wilson')",,,,,,,
2010-02-06,Stoke City,Blackburn Rovers,3,0,"(8, 0, 'Danny Higginbotham')","(45, 0, 'Mamady Sidibe')","(67, 0, 'Matthew Etherington')",,,,,,,,,
2010-02-06,Sunderland,Wigan Athletic,1,1,"(20, 1, 'Mohamed Diame')","(64, 0, 'Kenwyne Jones')",,,,,,,,,,
2010-02-06,Tottenham Hotspur,Aston Villa,0,0,,,,,,,,,,,,
2010-02-07,Birmingham City,Wolverhampton Wanderers,2,1,"(42, 1, 'Kevin Doyle')","(80, 0, 'Kevin Phillips')","(85, 0, 'Kevin Phillips')",,,,,,,,,
2010-02-07,Chelsea,Arsenal,2,0,"(8, 0, 'Didier Drogba')","(23, 0, 'Didier Drogba')",,,,,,,,,,
2010-02-09,Fulham,Burnley,3,0,"(23, 0, 'Danny Murphy')","(31, 0, 'David Elm')","(54, 0, 'Bobby Zamora')",,,,,,,,,
2010-02-09,Manchester City,Bolton Wanderers,2,0,"(31, 0, 'Carlos Tevez')","(73, 0, 'Emmanuel Adebayor')",,,,,,,,,,
2010-02-09,Portsmouth,Sunderland,1,1,"(12, 1, 'Darren Bent')","(90, 0, 'Aruna Dindane')",,,,,,,,,,
2010-02-09,Wigan Athletic,Stoke City,1,1,"(14, 0, 'Paul Scharner')","(74, 1, ' Tuncay Sanli')",,,,,,,,,,
2010-02-10,Arsenal,Liverpool,1,0,"(72, 0, 'Abou Diaby')",,,,,,,,,,,
2010-02-10,Aston Villa,Manchester United,1,1,"(19, 0, 'Carlos Cuellar')","(23, 1, 'James M Collins')",,,,,,,,,,
2010-02-10,Blackburn Rovers,Hull City,1,0,"(16, 0, 'Martin Olsson')",,,,,,,,,,,
2010-02-10,Everton,Chelsea,2,1,"(17, 1, 'Florent Malouda')","(33, 0, 'Louis Saha')","(75, 0, 'Louis Saha')",,,,,,,,,
2010-02-10,West Ham United,Birmingham City,2,0,"(45, 0, 'Alessandro Diamanti')","(67, 0, 'Carlton Cole')",,,,,,,,,,
2010-02-10,Wolverhampton Wanderers,Tottenham Hotspur,1,0,"(27, 0, 'David Jones')",,,,,,,,,,,
2010-02-16,Stoke City,Manchester City,1,1,"(72, 0, 'Glenn Whelan')","(85, 1, 'Gareth Barry')",,,,,,,,,,
2010-02-17,Wigan Athletic,Bolton Wanderers,0,0,,,,,,,,,,,,
2010-02-20,Arsenal,Sunderland,2,0,"(27, 0, 'Nicklas Bendtner')","(90, 0, 'Cesc Fabregas')",,,,,,,,,,
2010-02-20,Everton,Manchester United,3,1,"(16, 1, 'Dimitar Berbatov')","(19, 0, 'Diniyar Bilyaletdinov')","(76, 0, 'Dan Gosling')","(90, 0, 'Jack Rodwell')",,,,,,,,
2010-02-20,Portsmouth,Stoke City,1,2,"(35, 0, 'Frederic Piquionne')","(50, 1, 'Robert Huth')","(90, 1, 'Salif Diao')",,,,,,,,,
2010-02-20,West Ham United,Hull City,3,0,"(3, 0, 'Valon Behrami')","(59, 0, 'Carlton Cole')","(90, 0, 'Julien Faubert')",,,,,,,,,
2010-02-20,Wolverhampton Wanderers,Chelsea,0,2,"(40, 1, 'Didier Drogba')","(67, 1, 'Didier Drogba')",,,,,,,,,,
2010-02-21,Aston Villa,Burnley,5,2,"(10, 1, 'Steven Fletcher')","(32, 0, 'Ashley Young')","(56, 0, 'Stewart Downing')","(58, 0, 'Stewart Downing')","(61, 0, 'Emile Heskey')","(68, 0, 'Gabby Agbonlahor')","(90, 1, 'Martin Paterson')",,,,,
2010-02-21,Blackburn Rovers,Bolton Wanderers,3,0,"(41, 0, 'Nikola Kalinic')","(73, 0, 'Jason Roberts')","(84, 0, 'Gael Givet')",,,,,,,,,
2010-02-21,Fulham,Birmingham City,2,1,"(3, 1, 'Chris Baird')","(59, 0, 'Damien Duff')","(90, 0, 'Bobby Zamora')",,,,,,,,,
2010-02-21,Manchester City,Liverpool,0,0,,,,,,,,,,,,
2010-02-21,Wigan Athletic,Tottenham Hotspur,0,3,"(27, 1, 'Jermain Defoe')","(84, 1, 'Roman Pavlyuchenko')","(90, 1, 'Roman Pavlyuchenko')",,,,,,,,,
2010-02-23,Manchester United,West Ham United,3,0,"(38, 0, 'Wayne Rooney')","(55, 0, 'Wayne Rooney')","(80, 0, 'Michael Owen')",,,,,,,,,
2010-02-27,Birmingham City,Wigan Athletic,1,0,"(45, 0, 'James McFadden')",,,,,,,,,,,
2010-02-27,Bolton Wanderers,Wolverhampton Wanderers,1,0,"(45, 0, 'Zat Knight')",,,,,,,,,,,
2010-02-27,Burnley,Portsmouth,1,2,"(25, 1, 'Frederic Piquionne')","(31, 0, 'Martin Paterson')","(76, 1, 'Hassan Yebda')",,,,,,,,,
2010-02-27,Chelsea,Manchester City,2,4,"(42, 0, 'Frank Lampard')","(45, 1, 'Carlos Tevez')","(51, 1, 'Craig Bellamy')","(76, 1, 'Carlos Tevez')","(87, 1, 'Craig Bellamy')","(90, 0, 'Frank Lampard')",,,,,,
2010-02-27,Stoke City,Arsenal,1,3,"(8, 0, 'Danny Pugh')","(32, 1, 'Nicklas Bendtner')","(90, 1, 'Cesc Fabregas')","(90, 1, 'Thomas Vermaelen')",,,,,,,,
2010-02-28,Liverpool,Blackburn Rovers,2,1,"(20, 0, 'Steven Gerrard')","(40, 1, 'Keith Andrews')","(44, 0, 'Fernando Torres')",,,,,,,,,
2010-02-28,Sunderland,Fulham,0,0,,,,,,,,,,,,
2010-02-28,Tottenham Hotspur,Everton,2,1,"(11, 0, 'Roman Pavlyuchenko')","(28, 0, 'Luka Modric')","(55, 1, 'Ayegbeni Yakubu')",,,,,,,,,
2010-03-06,Arsenal,Burnley,3,1,"(34, 0, 'Cesc Fabregas')","(50, 1, 'David Nugent')","(60, 0, 'Theo Walcott')","(90, 0, 'Andrei Arshavin')",,,,,,,,
2010-03-06,West Ham United,Bolton Wanderers,1,2,"(10, 1, 'Kevin Davies')","(16, 1, 'Jack Wilshere')","(88, 0, 'Alessandro Diamanti')",,,,,,,,,
2010-03-06,Wolverhampton Wanderers,Manchester United,0,1,"(73, 1, 'Paul Scholes')",,,,,,,,,,,
2010-03-07,Everton,Hull City,5,1,"(17, 0, 'Mikel Arteta')","(32, 1, 'Tom Cairney')","(39, 0, 'Mikel Arteta')","(51, 0, 'Richard Garcia')","(82, 0, 'Landon Donovan')","(86, 0, 'Jack Rodwell')",,,,,,
2010-03-08,Wigan Athletic,Liverpool,1,0,"(35, 0, 'Hugo Rodallega')",,,,,,,,,,,
2010-03-09,Portsmouth,Birmingham City,1,2,"(16, 1, 'Cameron Jerome')","(42, 1, 'Cameron Jerome')","(90, 0, 'Nwankwo Kanu')",,,,,,,,,
2010-03-09,Sunderland,Bolton Wanderers,4,0,"(1, 0, 'Fraizer Campbell')","(64, 0, 'Darren Bent')","(74, 0, 'Darren Bent')","(88, 0, 'Darren Bent')",,,,,,,,
2010-03-10,Burnley,Stoke City,1,1,"(23, 1, ' Tuncay Sanli')","(52, 0, 'David Nugent')",,,,,,,,,,
2010-03-13,Birmingham City,Everton,2,2,"(19, 1, 'Victor Anichebe')","(22, 1, 'Ayegbeni Yakubu')","(26, 0, 'Cameron Jerome')","(52, 0, 'Craig Gardner')",,,,,,,,
2010-03-13,Bolton Wanderers,Wigan Athletic,4,0,"(10, 0, 'Johann Elmander')","(48, 0, 'Kevin Davies')","(53, 0, 'Fabrice Muamba')","(69, 0, 'Matt Taylor')",,,,,,,,
2010-03-13,Burnley,Wolverhampton Wanderers,1,2,"(26, 1, 'Matt Jarvis')","(47, 1, 'Clarke Carlisle')","(73, 0, 'Steven Thompson')",,,,,,,,,
2010-03-13,Chelsea,West Ham United,4,1,"(16, 0, ' Alex')","(30, 1, 'Scott Parker')","(56, 0, 'Didier Drogba')","(77, 0, 'Florent Malouda')","(90, 0, 'Didier Drogba')",,,,,,,
2010-03-13,Hull City,Arsenal,1,2,"(14, 1, 'Andrei Arshavin')","(28, 0, 'Jimmy Bullard')","(90, 1, 'Nicklas Bendtner')",,,,,,,,,
2010-03-13,Stoke City,Aston Villa,0,0,,,,,,,,,,,,
2010-03-13,Tottenham Hotspur,Blackburn Rovers,3,1,"(45, 0, 'Jermain Defoe')","(55, 0, 'Roman Pavlyuchenko')","(80, 1, 'Christopher Samba')","(85, 0, 'Roman Pavlyuchenko')",,,,,,,,
2010-03-14,Manchester United,Fulham,3,0,"(46, 0, 'Wayne Rooney')","(84, 0, 'Wayne Rooney')","(89, 0, 'Dimitar Berbatov')",,,,,,,,,
2010-03-14,Sunderland,Manchester City,1,1,"(9, 0, 'Kenwyne Jones')","(90, 1, 'Adam Johnson')",,,,,,,,,,
2010-03-15,Liverpool,Portsmouth,4,1,"(26, 0, 'Fernando Torres')","(28, 0, 'Ryan Babel')","(32, 0, 'Alberto Aquilani')","(77, 0, 'Fernando Torres')","(88, 1, 'Nadir Belhadj')",,,,,,,
2010-03-16,Wigan Athletic,Aston Villa,1,2,"(25, 1, 'James McCarthy')","(27, 0, 'Gary Caldwell')","(63, 1, 'James Milner')",,,,,,,,,
2010-03-20,Arsenal,West Ham United,2,0,"(5, 0, ' Denilson')","(83, 0, 'Cesc Fabregas')",,,,,,,,,,
2010-03-20,Aston Villa,Wolverhampton Wanderers,2,2,"(16, 0, 'John Carew')","(23, 1, 'Jody Craddock')","(38, 1, 'James Milner')","(82, 0, 'John Carew')",,,,,,,,
2010-03-20,Everton,Bolton Wanderers,2,0,"(72, 0, 'Mikel Arteta')","(89, 0, 'Steven Pienaar')",,,,,,,,,,
2010-03-20,Portsmouth,Hull City,3,2,"(27, 1, 'Caleb Folan')","(37, 0, 'Tommy Smith')","(73, 1, 'Caleb Folan')","(88, 0, ""Jamie O'Hara"")","(89, 0, 'Nwankwo Kanu')",,,,,,,
2010-03-20,Stoke City,Tottenham Hotspur,1,2,"(46, 1, 'Eidur Gudjohnsen')","(64, 0, 'Matthew Etherington')","(77, 1, 'Niko Kranjcar')",,,,,,,,,
2010-03-20,Sunderland,Birmingham City,3,1,"(5, 0, 'Darren Bent')","(11, 0, 'Darren Bent')","(60, 1, 'Cameron Jerome')","(88, 0, 'Fraizer Campbell')",,,,,,,,
2010-03-20,Wigan Athletic,Burnley,1,0,"(90, 0, 'Hugo Rodallega')",,,,,,,,,,,
2010-03-21,Blackburn Rovers,Chelsea,1,1,"(6, 1, 'Didier Drogba')","(70, 0, 'El Hadji Diouf')",,,,,,,,,,
2010-03-21,Fulham,Manchester City,1,2,"(7, 1, 'Roque Santa Cruz')","(36, 1, 'Carlos Tevez')","(75, 0, 'Danny Murphy')",,,,,,,,,
2010-03-21,Manchester United,Liverpool,2,1,"(5, 1, 'Fernando Torres')","(12, 0, 'Wayne Rooney')","(60, 0, 'PARK Ji-Sung')",,,,,,,,,
2010-03-23,West Ham United,Wolverhampton Wanderers,1,3,"(27, 1, 'Kevin Doyle')","(58, 1, 'Ronald Zubar')","(61, 1, 'Matt Jarvis')","(90, 0, 'Guillermo Franco')",,,,,,,,
2010-03-24,Aston Villa,Sunderland,1,1,"(22, 1, 'Fraizer Campbell')","(30, 0, 'John Carew')",,,,,,,,,,
2010-03-24,Blackburn Rovers,Birmingham City,2,1,"(5, 0, 'David Dunn')","(55, 1, 'James McFadden')","(67, 0, 'David Dunn')",,,,,,,,,
2010-03-24,Manchester City,Everton,0,2,"(33, 1, 'Tim Cahill')","(85, 1, 'Mikel Arteta')",,,,,,,,,,
2010-03-24,Portsmouth,Chelsea,0,5,"(32, 1, 'Didier Drogba')","(50, 1, 'Florent Malouda')","(60, 1, 'Florent Malouda')","(77, 1, 'Didier Drogba')","(90, 1, 'Frank Lampard')",,,,,,,
2010-03-27,Birmingham City,Arsenal,1,1,"(81, 1, 'Samir Nasri')","(90, 0, 'Kevin Phillips')",,,,,,,,,,
2010-03-27,Bolton Wanderers,Manchester United,0,4,"(38, 1, 'JLloyd Samuel')","(69, 1, 'Dimitar Berbatov')","(78, 1, 'Dimitar Berbatov')","(82, 1, 'Darron Gibson')",,,,,,,,
2010-03-27,Chelsea,Aston Villa,7,1,"(15, 0, 'Frank Lampard')","(29, 1, 'John Carew')","(44, 0, 'Frank Lampard')","(57, 0, 'Florent Malouda')","(62, 0, 'Frank Lampard')","(68, 0, 'Florent Malouda')","(83, 0, 'Salomon Kalou')","(90, 0, 'Frank Lampard')",,,,
2010-03-27,Hull City,Fulham,2,0,"(16, 0, 'Jimmy Bullard')","(48, 0, 'Craig Fagan')",,,,,,,,,,
2010-03-27,Tottenham Hotspur,Portsmouth,2,0,"(27, 0, 'Peter Crouch')","(41, 0, 'Niko Kranjcar')",,,,,,,,,,
2010-03-27,West Ham United,Stoke City,0,1,"(69, 1, 'Ricardo Fuller')",,,,,,,,,,,
2010-03-27,Wolverhampton Wanderers,Everton,0,0,,,,,,,,,,,,
2010-03-28,Burnley,Blackburn Rovers,0,1,"(20, 1, 'David Dunn')",,,,,,,,,,,
2010-03-28,Liverpool,Sunderland,3,0,"(3, 0, 'Fernando Torres')","(32, 0, 'Glen Johnson')","(60, 0, 'Fernando Torres')",,,,,,,,,
2010-03-29,Manchester City,Wigan Athletic,3,0,"(72, 0, 'Carlos Tevez')","(74, 0, 'Carlos Tevez')","(84, 0, 'Carlos Tevez')",,,,,,,,,
2010-04-03,Arsenal,Wolverhampton Wanderers,1,0,"(90, 0, 'Nicklas Bendtner')",,,,,,,,,,,
2010-04-03,Bolton Wanderers,Aston Villa,0,1,"(11, 1, 'Ashley Young')",,,,,,,,,,,
2010-04-03,Burnley,Manchester City,1,6,"(4, 1, 'Emmanuel Adebayor')","(5, 1, 'Craig Bellamy')","(7, 1, 'Carlos Tevez')","(20, 1, 'Patrick Vieira')","(45, 1, 'Emmanuel Adebayor')","(58, 1, 'Vincent Kompany')","(71, 0, 'Steven Fletcher')",,,,,
2010-04-03,Manchester United,Chelsea,1,2,"(20, 1, 'Joe Cole')","(79, 1, 'Didier Drogba')","(81, 0, 'Federico Macheda')",,,,,,,,,
2010-04-03,Portsmouth,Blackburn Rovers,0,0,,,,,,,,,,,,
2010-04-03,Stoke City,Hull City,2,0,"(6, 0, 'Ricardo Fuller')","(90, 0, 'Liam Lawrence')",,,,,,,,,,
2010-04-03,Sunderland,Tottenham Hotspur,3,1,"(1, 0, 'Darren Bent')","(29, 0, 'Darren Bent')","(72, 1, 'Peter Crouch')","(86, 0, 'Bolo Zenden')",,,,,,,,
2010-04-04,Birmingham City,Liverpool,1,1,"(47, 1, 'Steven Gerrard')","(56, 0, 'Liam Ridgewell')",,,,,,,,,,
2010-04-04,Everton,West Ham United,2,2,"(24, 0, 'Diniyar Bilyaletdinov')","(60, 1, 'Manuel Da Costa')","(85, 0, 'Ayegbeni Yakubu')","(87, 1, ' Ilan')",,,,,,,,
