Date,Home,Away,FTHG,FTAG,1 goal,2 goal,3 goal,4 goal,5 goal,6 goal,7 goal,8 goal,9 goal,10 goal,11 goal,12 goal
2012-12-15,Queens Park Rangers,Fulham,2,1,"(52, 0, 'Adel Taarabt')","(68, 0, 'Adel Taarabt')","(88, 1, 'Mladen Petric')",,,,,,,,,
2012-12-15,Stoke City,Everton,1,1,"(36, 1, 'Ryan Shawcross')","(52, 0, 'Kenwyne Jones')",,,,,,,,,,
2012-12-16,Tottenham Hotspur,Swansea City,1,0,"(75, 0, 'Jan Vertonghen')",,,,,,,,,,,
2012-12-16,West Bromwich Albion,West Ham United,0,0,,,,,,,,,,,,
2012-12-17,Reading,Arsenal,2,5,"(14, 1, 'Lukas Podolski')","(32, 1, 'Santi Cazorla')","(34, 1, 'Santi Cazorla')","(60, 1, 'Santi Cazorla')","(66, 0, 'Adam Le Fondre')","(71, 0, 'Jimmy Kebe')","(80, 1, 'Theo Walcott')",,,,,
2012-12-22,Liverpool,Fulham,4,0,"(8, 0, 'Martin Skrtel')","(36, 0, 'Steven Gerrard')","(51, 0, 'Stewart Downing')","(90, 0, 'Luis Suarez')",,,,,,,,
2012-12-22,Manchester City,Reading,1,0,"(90, 0, 'Gareth Barry')",,,,,,,,,,,
2012-12-22,Newcastle United,Queens Park Rangers,1,0,"(81, 0, 'Shola Ameobi')",,,,,,,,,,,
2012-12-22,Southampton,Sunderland,0,1,"(42, 1, 'Steven Fletcher')",,,,,,,,,,,
2012-12-22,Tottenham Hotspur,Stoke City,0,0,,,,,,,,,,,,
2012-12-22,West Bromwich Albion,Norwich City,2,1,"(23, 1, 'Robert Snodgrass')","(43, 0, 'Zoltan Gera')","(82, 0, 'Romelu Lukaku')",,,,,,,,,
2012-12-22,West Ham United,Everton,1,2,"(14, 0, 'Carlton Cole')","(64, 1, 'Victor Anichebe')","(73, 1, 'Steven Pienaar')",,,,,,,,,
2012-12-22,Wigan Athletic,Arsenal,0,1,"(60, 1, 'Mikel Arteta')",,,,,,,,,,,
2012-12-23,Chelsea,Aston Villa,8,0,"(3, 0, 'Fernando Torres')","(29, 0, ' David Luiz')","(34, 0, 'Branislav Ivanovic')","(58, 0, 'Frank Lampard')","(75, 0, ' Ramires')","(79, 0, ' Oscar')","(83, 0, 'Eden Hazard')","(90, 0, ' Ramires')",,,,
2012-12-23,Swansea City,Manchester United,1,1,"(16, 1, 'Patrice Evra')","(29, 0, ' Michu')",,,,,,,,,,
2012-12-26,Aston Villa,Tottenham Hotspur,0,4,"(57, 1, 'Jermain Defoe')","(61, 1, 'Gareth Bale')","(73, 1, 'Gareth Bale')","(84, 1, 'Gareth Bale')",,,,,,,,
2012-12-26,Everton,Wigan Athletic,2,1,"(52, 0, 'Leon Osman')","(77, 0, 'Phil Jagielka')","(82, 1, 'Arouna Kone')",,,,,,,,,
2012-12-26,Fulham,Southampton,1,1,"(8, 0, 'Dimitar Berbatov')","(85, 1, 'Rickie Lambert')",,,,,,,,,,
2012-12-26,Manchester United,Newcastle United,4,3,"(4, 1, 'James Perch')","(25, 0, 'Jonny Evans')","(28, 1, 'Jonny Evans')","(58, 0, 'Patrice Evra')","(68, 1, 'Papiss Cisse')","(71, 0, 'Robin Van Persie')","(90, 0, 'Javier Hernandez')",,,,,
2012-12-26,Norwich City,Chelsea,0,1,"(38, 1, 'Juan Mata')",,,,,,,,,,,
2012-12-26,Queens Park Rangers,West Bromwich Albion,1,2,"(29, 1, 'Chris Brunt')","(49, 1, 'Robert Green')","(68, 0, 'Djibril Cisse')",,,,,,,,,
2012-12-26,Reading,Swansea City,0,0,,,,,,,,,,,,
2012-12-26,Stoke City,Liverpool,3,1,"(2, 1, 'Steven Gerrard')","(5, 0, 'Jon Walters')","(12, 0, 'Kenwyne Jones')","(49, 0, 'Jon Walters')",,,,,,,,
2012-12-26,Sunderland,Manchester City,1,0,"(53, 0, 'Adam Johnson')",,,,,,,,,,,
2012-12-29,Arsenal,Newcastle United,7,3,"(20, 0, 'Theo Walcott')","(43, 1, 'Demba Ba')","(50, 0, 'Alex Oxlade-Chamberlain')","(59, 1, 'Sylvain Marveaux')","(64, 0, 'Lukas Podolski')","(69, 1, 'Demba Ba')","(73, 0, 'Theo Walcott')","(84, 0, 'Olivier Giroud')","(87, 0, 'Olivier Giroud')","(90, 0, 'Theo Walcott')",,
2012-12-29,Aston Villa,Wigan Athletic,0,3,"(3, 1, 'Ivan Ramis')","(52, 1, 'Emmerson Boyce')","(56, 1, 'Arouna Kone')",,,,,,,,,
2012-12-29,Fulham,Swansea City,1,2,"(19, 1, 'Danny Graham')","(52, 1, 'Jonathan De Guzman')","(56, 0, 'Bryan Ruiz')",,,,,,,,,
2012-12-29,Manchester United,West Bromwich Albion,2,0,"(9, 0, 'Gareth McAuley')","(90, 0, 'Robin Van Persie')",,,,,,,,,,
2012-12-29,Norwich City,Manchester City,3,4,"(2, 1, 'Edin Dzeko')","(4, 1, 'Edin Dzeko')","(15, 0, 'Anthony Pilkington')","(50, 1, 'Sergio Aguero')","(63, 0, 'Russell Martin')","(67, 1, 'Mark Bunn')","(75, 0, 'Russell Martin')",,,,,
2012-12-29,Reading,West Ham United,1,0,"(5, 0, 'Pavel Pogrebnyak')",,,,,,,,,,,
2012-12-29,Stoke City,Southampton,3,3,"(10, 1, 'Rickie Lambert')","(16, 0, 'Kenwyne Jones')","(24, 1, 'Jay Rodriguez')","(36, 1, 'Andy Wilkinson')","(67, 0, 'Matthew Upson')","(90, 0, 'Cameron Jerome')",,,,,,
2012-12-29,Sunderland,Tottenham Hotspur,1,2,"(40, 0, ""John O'Shea"")","(48, 1, 'Carlos Cuellar')","(51, 1, 'Aaron Lennon')",,,,,,,,,
2012-12-30,Everton,Chelsea,1,2,"(2, 0, 'Steven Pienaar')","(42, 1, 'Frank Lampard')","(72, 1, 'Frank Lampard')",,,,,,,,,
2012-12-30,Queens Park Rangers,Liverpool,0,3,"(10, 1, 'Luis Suarez')","(16, 1, 'Luis Suarez')","(28, 1, 'Daniel Agger')",,,,,,,,,
2013-01-01,Manchester City,Stoke City,3,0,"(43, 0, 'Pablo Zabaleta')","(56, 0, 'Edin Dzeko')","(74, 0, 'Sergio Aguero')",,,,,,,,,
2013-01-01,Southampton,Arsenal,1,1,"(34, 0, 'Gaston Ramirez')","(41, 1, 'Guly Do Prado')",,,,,,,,,,
2013-01-01,Swansea City,Aston Villa,2,2,"(9, 0, 'Wayne Routledge')","(44, 1, 'Andi Weimann')","(84, 1, 'Christian Benteke')","(90, 0, 'Danny Graham')",,,,,,,,
2013-01-01,Tottenham Hotspur,Reading,3,1,"(4, 1, 'Pavel Pogrebnyak')","(9, 0, 'Michael Dawson')","(51, 0, 'Emmanuel Adebayor')","(79, 0, 'Clint Dempsey')",,,,,,,,
2013-01-01,West Bromwich Albion,Fulham,1,2,"(39, 1, 'Dimitar Berbatov')","(49, 0, 'Romelu Lukaku')","(58, 1, 'Alex Kacaniklic')",,,,,,,,,
2013-01-01,West Ham United,Norwich City,2,1,"(3, 0, 'Mark Noble')","(26, 0, ""Joey O'Brien"")","(90, 1, 'Russell Martin')",,,,,,,,,
2013-01-01,Wigan Athletic,Manchester United,0,4,"(35, 1, 'Javier Hernandez')","(43, 1, 'Robin Van Persie')","(63, 1, 'Javier Hernandez')","(88, 1, 'Robin Van Persie')",,,,,,,,
2013-01-02,Chelsea,Queens Park Rangers,0,1,"(78, 1, 'Shaun Wright-Phillips')",,,,,,,,,,,
2013-01-02,Liverpool,Sunderland,3,0,"(19, 0, 'Raheem Sterling')","(26, 0, 'Luis Suarez')","(52, 0, 'Luis Suarez')",,,,,,,,,
2013-01-02,Newcastle United,Everton,1,2,"(2, 0, 'Papiss Cisse')","(43, 1, 'Leighton Baines')","(60, 1, 'Victor Anichebe')",,,,,,,,,
2013-01-12,Aston Villa,Southampton,0,1,"(34, 1, 'Rickie Lambert')",,,,,,,,,,,
2013-01-12,Everton,Swansea City,0,0,,,,,,,,,,,,
2013-01-12,Fulham,Wigan Athletic,1,1,"(22, 0, 'Giorgios Karagounis')","(71, 1, 'Franco Di Santo')",,,,,,,,,,
2013-01-12,Norwich City,Newcastle United,0,0,,,,,,,,,,,,
2013-01-12,Queens Park Rangers,Tottenham Hotspur,0,0,,,,,,,,,,,,
2013-01-12,Reading,West Bromwich Albion,3,2,"(19, 1, 'Romelu Lukaku')","(69, 1, 'Romelu Lukaku')","(82, 0, 'Jimmy Kebe')","(88, 0, 'Adam Le Fondre')","(90, 0, 'Pavel Pogrebnyak')",,,,,,,
2013-01-12,Stoke City,Chelsea,0,4,"(45, 1, 'Jon Walters')","(62, 1, 'Jon Walters')","(65, 1, 'Frank Lampard')","(73, 1, 'Eden Hazard')",,,,,,,,
2013-01-12,Sunderland,West Ham United,3,0,"(12, 0, 'Seb Larsson')","(47, 0, 'Adam Johnson')","(74, 0, 'James McClean')",,,,,,,,,
2013-01-13,Arsenal,Manchester City,0,2,"(21, 1, 'James Milner')","(32, 1, 'Edin Dzeko')",,,,,,,,,,
2013-01-13,Manchester United,Liverpool,2,1,"(19, 0, 'Robin Van Persie')","(54, 0, 'Nemanja Vidic')","(57, 1, 'Daniel Sturridge')",,,,,,,,,
2013-01-16,Chelsea,Southampton,2,2,"(25, 0, 'Demba Ba')","(45, 0, 'Eden Hazard')","(58, 1, 'Rickie Lambert')","(75, 1, 'Jason Puncheon')",,,,,,,,
2013-01-19,Liverpool,Norwich City,5,0,"(26, 0, 'Jordan Henderson')","(36, 0, 'Luis Suarez')","(59, 0, 'Daniel Sturridge')","(66, 0, 'Steven Gerrard')","(74, 0, 'Ryan Bennett')",,,,,,,
2013-01-19,Manchester City,Fulham,2,0,"(2, 0, 'David Silva')","(69, 0, 'David Silva')",,,,,,,,,,
2013-01-19,Newcastle United,Reading,1,2,"(35, 0, 'Yohan Cabaye')","(71, 1, 'Adam Le Fondre')","(77, 1, 'Adam Le Fondre')",,,,,,,,,
2013-01-19,Swansea City,Stoke City,3,1,"(49, 0, 'Ben Davies')","(57, 0, 'Jonathan De Guzman')","(80, 0, 'Jonathan De Guzman')","(90, 1, 'Michael Owen')",,,,,,,,
2013-01-19,West Bromwich Albion,Aston Villa,2,2,"(12, 1, 'Christian Benteke')","(31, 1, 'Gabby Agbonlahor')","(49, 0, 'Chris Brunt')","(83, 0, 'Peter Odemwingie')",,,,,,,,
2013-01-19,West Ham United,Queens Park Rangers,1,1,"(14, 1, 'Loic Remy')","(68, 0, 'Joe Cole')",,,,,,,,,,
2013-01-19,Wigan Athletic,Sunderland,2,3,"(4, 0, 'David Vaughan')","(17, 1, 'Craig Gardner')","(20, 1, 'Steven Fletcher')","(42, 1, 'Steven Fletcher')","(79, 0, 'Angelo Henriquez')",,,,,,,
2013-01-20,Chelsea,Arsenal,2,1,"(6, 0, 'Juan Mata')","(16, 0, 'Frank Lampard')","(58, 1, 'Theo Walcott')",,,,,,,,,
2013-01-20,Tottenham Hotspur,Manchester United,1,1,"(25, 1, 'Robin Van Persie')","(90, 0, 'Clint Dempsey')",,,,,,,,,,
2013-01-21,Southampton,Everton,0,0,,,,,,,,,,,,
2013-01-23,Arsenal,West Ham United,5,1,"(18, 1, 'Jack Collison')","(22, 0, 'Lukas Podolski')","(47, 0, 'Olivier Giroud')","(53, 0, 'Santi Cazorla')","(54, 0, 'Theo Walcott')","(57, 0, 'Olivier Giroud')",,,,,,
2013-01-29,Aston Villa,Newcastle United,1,2,"(19, 1, 'Papiss Cisse')","(31, 1, 'Yohan Cabaye')","(49, 0, 'Christian Benteke')",,,,,,,,,
2013-01-29,Queens Park Rangers,Manchester City,0,0,,,,,,,,,,,,
2013-01-29,Stoke City,Wigan Athletic,2,2,"(23, 0, 'Ryan Shawcross')","(48, 0, 'Peter Crouch')","(50, 1, 'James McArthur')","(61, 1, 'Franco Di Santo')",,,,,,,,
2013-01-29,Sunderland,Swansea City,0,0,,,,,,,,,,,,
2013-01-30,Arsenal,Liverpool,2,2,"(5, 1, 'Luis Suarez')","(60, 1, 'Jordan Henderson')","(64, 0, 'Olivier Giroud')","(67, 0, 'Theo Walcott')",,,,,,,,
2013-01-30,Everton,West Bromwich Albion,2,1,"(29, 0, 'Leighton Baines')","(45, 0, 'Leighton Baines')","(65, 1, 'Shane Long')",,,,,,,,,
2013-01-30,Fulham,West Ham United,3,1,"(10, 0, 'Dimitar Berbatov')","(48, 1, 'Kevin Nolan')","(49, 0, 'Hugo Rodallega')","(90, 0, ""Joey O'Brien"")",,,,,,,,
2013-01-30,Manchester United,Southampton,2,1,"(3, 1, 'Jay Rodriguez')","(8, 0, 'Wayne Rooney')","(27, 0, 'Wayne Rooney')",,,,,,,,,
2013-01-30,Norwich City,Tottenham Hotspur,1,1,"(32, 0, 'Wes Hoolahan')","(80, 1, 'Gareth Bale')",,,,,,,,,,
2013-01-30,Reading,Chelsea,2,2,"(45, 1, 'Juan Mata')","(66, 1, 'Frank Lampard')","(87, 0, 'Adam Le Fondre')","(90, 0, 'Adam Le Fondre')",,,,,,,,
2013-02-02,Arsenal,Stoke City,1,0,"(78, 0, 'Lukas Podolski')",,,,,,,,,,,
2013-02-02,Everton,Aston Villa,3,3,"(2, 1, 'Christian Benteke')","(21, 0, 'Victor Anichebe')","(24, 1, 'Gabby Agbonlahor')","(61, 1, 'Christian Benteke')","(69, 0, 'Marouane Fellaini')","(90, 0, 'Marouane Fellaini')",,,,,,
2013-02-02,Fulham,Manchester United,0,1,"(79, 1, 'Wayne Rooney')",,,,,,,,,,,
2013-02-02,Newcastle United,Chelsea,3,2,"(41, 0, 'Jonas Gutierrez')","(55, 1, 'Frank Lampard')","(61, 1, 'Juan Mata')","(68, 0, 'Moussa Sissoko')","(90, 0, 'Moussa Sissoko')",,,,,,,
2013-02-02,Queens Park Rangers,Norwich City,0,0,,,,,,,,,,,,
2013-02-02,Reading,Sunderland,2,1,"(7, 0, 'Jimmy Kebe')","(29, 1, 'Craig Gardner')","(85, 0, 'Jimmy Kebe')",,,,,,,,,
2013-02-02,West Ham United,Swansea City,1,0,"(77, 0, 'Andy Carroll')",,,,,,,,,,,
2013-02-02,Wigan Athletic,Southampton,2,2,"(25, 0, 'Gary Caldwell')","(64, 1, 'Rickie Lambert')","(85, 1, 'Morgan Schneiderlin')","(90, 0, 'Shaun Maloney')",,,,,,,,
2013-02-03,Manchester City,Liverpool,2,2,"(23, 0, 'Edin Dzeko')","(29, 1, 'Daniel Sturridge')","(73, 1, 'Steven Gerrard')","(78, 0, 'Sergio Aguero')",,,,,,,,
2013-02-03,West Bromwich Albion,Tottenham Hotspur,0,1,"(67, 1, 'Gareth Bale')",,,,,,,,,,,
2013-02-09,Chelsea,Wigan Athletic,4,1,"(23, 0, ' Ramires')","(56, 0, 'Eden Hazard')","(58, 1, 'Shaun Maloney')","(86, 0, 'Frank Lampard')","(90, 0, 'Marko Marin')",,,,,,,
2013-02-09,Norwich City,Fulham,0,0,,,,,,,,,,,,
2013-02-09,Southampton,Manchester City,3,1,"(7, 0, 'Jason Puncheon')","(22, 0, 'Steven Davis')","(39, 1, 'Edin Dzeko')","(48, 0, 'Gareth Barry')",,,,,,,,
2013-02-09,Stoke City,Reading,2,1,"(67, 0, 'Robert Huth')","(81, 0, 'Cameron Jerome')","(83, 1, 'Adrian Mariappa')",,,,,,,,,
2013-02-09,Sunderland,Arsenal,0,1,"(35, 1, 'Santi Cazorla')",,,,,,,,,,,
2013-02-09,Swansea City,Queens Park Rangers,4,1,"(8, 0, ' Michu')","(18, 0, 'Angel Rangel')","(48, 1, 'Bobby Zamora')","(50, 0, ' Pablo Hernandez')","(67, 0, ' Michu')",,,,,,,
2013-02-09,Tottenham Hotspur,Newcastle United,2,1,"(5, 0, 'Gareth Bale')","(24, 1, 'Yoan Gouffran')","(78, 0, 'Gareth Bale')",,,,,,,,,
2013-02-10,Aston Villa,West Ham United,2,1,"(74, 0, 'Christian Benteke')","(78, 0, ""Charles N'Zogbia"")","(87, 1, 'Ashley R Westwood')",,,,,,,,,
2013-02-10,Manchester United,Everton,2,0,"(13, 0, 'Ryan Giggs')","(45, 0, 'Robin Van Persie')",,,,,,,,,,
2013-02-11,Liverpool,West Bromwich Albion,0,2,"(81, 1, 'Gareth McAuley')","(90, 1, 'Romelu Lukaku')",,,,,,,,,,
2013-02-17,Liverpool,Swansea City,5,0,"(34, 0, 'Steven Gerrard')","(46, 0, 'Philippe Coutinho')","(50, 0, 'Jose Enrique')","(56, 0, 'Luis Suarez')","(71, 0, 'Daniel Sturridge')",,,,,,,
2013-02-23,Arsenal,Aston Villa,2,1,"(6, 0, 'Santi Cazorla')","(68, 1, 'Andi Weimann')","(85, 0, 'Santi Cazorla')",,,,,,,,,
2013-02-23,Fulham,Stoke City,1,0,"(45, 0, 'Dimitar Berbatov')",,,,,,,,,,,
2013-02-23,Norwich City,Everton,2,1,"(39, 1, 'Leon Osman')","(84, 0, 'Kei Kamara')","(90, 0, 'Grant Holt')",,,,,,,,,
2013-02-23,Queens Park Rangers,Manchester United,0,2,"(23, 1, ' Rafael Da Silva')","(80, 1, 'Ryan Giggs')",,,,,,,,,,
2013-02-23,Reading,Wigan Athletic,0,3,"(44, 1, 'Arouna Kone')","(45, 1, 'Arouna Kone')","(48, 1, 'Maynor Figueroa')",,,,,,,,,
2013-02-23,West Bromwich Albion,Sunderland,2,1,"(35, 0, 'Romelu Lukaku')","(75, 0, 'Romelu Lukaku')","(79, 1, 'Stephane Sessegnon')",,,,,,,,,
2013-02-24,Manchester City,Chelsea,2,0,"(63, 0, 'Yaya Toure')","(85, 0, 'Carlos Tevez')",,,,,,,,,,
2013-02-24,Newcastle United,Southampton,4,2,"(3, 1, 'Morgan Schneiderlin')","(33, 0, 'Moussa Sissoko')","(42, 0, 'Papiss Cisse')","(50, 1, 'Rickie Lambert')","(67, 0, 'Yohan Cabaye')","(79, 0, 'Jos Hooiveld')",,,,,,
2013-02-25,West Ham United,Tottenham Hotspur,2,3,"(13, 1, 'Gareth Bale')","(25, 0, 'Andy Carroll')","(58, 0, 'Joe Cole')","(76, 1, 'Gylfi Sigurdsson')","(90, 1, 'Gareth Bale')",,,,,,,
2013-03-02,Chelsea,West Bromwich Albion,1,0,"(28, 0, 'Demba Ba')",,,,,,,,,,,
2013-03-02,Everton,Reading,3,1,"(42, 0, 'Marouane Fellaini')","(59, 0, 'Steven Pienaar')","(66, 0, 'Kevin Mirallas')","(84, 1, 'Hal Robson-Kanu')",,,,,,,,
2013-03-02,Manchester United,Norwich City,4,0,"(45, 0, 'Shinji Kagawa')","(76, 0, 'Shinji Kagawa')","(87, 0, 'Shinji Kagawa')","(90, 0, 'Wayne Rooney')",,,,,,,,
2013-03-02,Southampton,Queens Park Rangers,1,2,"(14, 1, 'Loic Remy')","(45, 0, 'Gaston Ramirez')","(77, 1, 'Jay Bothroyd')",,,,,,,,,
2013-03-02,Stoke City,West Ham United,0,1,"(45, 1, 'Jack Collison')",,,,,,,,,,,
2013-03-02,Sunderland,Fulham,2,2,"(16, 1, 'Dimitar Berbatov')","(35, 1, 'Sascha Riether')","(37, 0, 'Craig Gardner')","(70, 0, 'Stephane Sessegnon')",,,,,,,,
2013-03-02,Swansea City,Newcastle United,1,0,"(85, 0, 'Luke Moore')",,,,,,,,,,,
2013-03-02,Wigan Athletic,Liverpool,0,4,"(2, 1, 'Stewart Downing')","(18, 1, 'Luis Suarez')","(34, 1, 'Luis Suarez')","(49, 1, 'Luis Suarez')",,,,,,,,
2013-03-03,Tottenham Hotspur,Arsenal,2,1,"(37, 0, 'Gareth Bale')","(39, 0, 'Aaron Lennon')","(51, 1, 'Per Mertesacker')",,,,,,,,,
2013-03-04,Aston Villa,Manchester City,0,1,"(45, 1, 'Carlos Tevez')",,,,,,,,,,,
2013-03-09,Norwich City,Southampton,0,0,,,,,,,,,,,,
2013-03-09,Queens Park Rangers,Sunderland,3,1,"(20, 1, 'Steven Fletcher')","(30, 0, 'Loic Remy')","(70, 0, 'Andros Townsend')","(90, 0, 'Jermaine Jenas')",,,,,,,,
2013-03-09,Reading,Aston Villa,1,2,"(32, 0, 'Nathan Baker')","(33, 1, 'Christian Benteke')","(45, 1, 'Gabby Agbonlahor')",,,,,,,,,
2013-03-09,West Bromwich Albion,Swansea City,2,1,"(33, 1, 'Luke Moore')","(40, 0, 'Romelu Lukaku')","(61, 0, 'Jonathan De Guzman')",,,,,,,,,
2013-03-10,Liverpool,Tottenham Hotspur,3,2,"(21, 0, 'Luis Suarez')","(45, 1, 'Jan Vertonghen')","(53, 1, 'Jan Vertonghen')","(66, 0, 'Stewart Downing')","(82, 0, 'Steven Gerrard')",,,,,,,
2013-03-10,Newcastle United,Stoke City,2,1,"(67, 1, 'Jon Walters')","(72, 0, 'Yohan Cabaye')","(90, 0, 'Papiss Cisse')",,,,,,,,,
2013-03-16,Aston Villa,Queens Park Rangers,3,2,"(23, 1, 'Jermaine Jenas')","(45, 0, 'Gabby Agbonlahor')","(59, 0, 'Andi Weimann')","(73, 1, 'Andros Townsend')","(81, 0, 'Christian Benteke')",,,,,,,
2013-03-16,Everton,Manchester City,2,0,"(32, 0, 'Leon Osman')","(90, 0, 'Nikica Jelavic')",,,,,,,,,,
2013-03-16,Manchester United,Reading,1,0,"(21, 0, 'Wayne Rooney')",,,,,,,,,,,
2013-03-16,Southampton,Liverpool,3,1,"(6, 0, 'Morgan Schneiderlin')","(33, 0, 'Rickie Lambert')","(45, 1, 'Philippe Coutinho')","(80, 0, 'Jay Rodriguez')",,,,,,,,
2013-03-16,Stoke City,West Bromwich Albion,0,0,,,,,,,,,,,,
2013-03-16,Swansea City,Arsenal,0,2,"(74, 1, 'Nacho Monreal')","(90, 1, ' Gervinho')",,,,,,,,,,
2013-03-17,Chelsea,West Ham United,2,0,"(19, 0, 'Frank Lampard')","(50, 0, 'Eden Hazard')",,,,,,,,,,
2013-03-17,Sunderland,Norwich City,1,1,"(26, 1, 'Wes Hoolahan')","(40, 0, 'Craig Gardner')",,,,,,,,,,
2013-03-17,Tottenham Hotspur,Fulham,0,1,"(52, 1, 'Dimitar Berbatov')",,,,,,,,,,,
2013-03-17,Wigan Athletic,Newcastle United,2,1,"(18, 0, 'Jean Beausejour')","(72, 1, 'Davide Santon')","(90, 0, 'Arouna Kone')",,,,,,,,,
2013-03-30,Arsenal,Reading,4,1,"(11, 0, ' Gervinho')","(48, 0, 'Santi Cazorla')","(67, 0, 'Olivier Giroud')","(68, 1, 'Hal Robson-Kanu')","(77, 0, 'Mikel Arteta')",,,,,,,
2013-03-30,Everton,Stoke City,1,0,"(28, 0, 'Kevin Mirallas')",,,,,,,,,,,
2013-03-30,Manchester City,Newcastle United,4,0,"(41, 0, 'Carlos Tevez')","(45, 0, 'David Silva')","(56, 0, 'Vincent Kompany')","(69, 0, 'Yaya Toure')",,,,,,,,
2013-03-30,Southampton,Chelsea,2,1,"(23, 0, 'Jay Rodriguez')","(33, 1, 'John Terry')","(35, 0, 'Rickie Lambert')",,,,,,,,,
2013-03-30,Sunderland,Manchester United,0,1,"(27, 1, 'Titus Bramble')",,,,,,,,,,,
2013-03-30,Swansea City,Tottenham Hotspur,1,2,"(7, 1, 'Jan Vertonghen')","(21, 1, 'Gareth Bale')","(71, 0, ' Michu')",,,,,,,,,
2013-03-30,West Ham United,West Bromwich Albion,3,1,"(16, 0, 'Andy Carroll')","(28, 0, ""Gary O'Neil"")","(80, 0, 'Andy Carroll')","(88, 1, 'Graeme Dorrans')",,,,,,,,
2013-03-30,Wigan Athletic,Norwich City,1,0,"(81, 0, 'Arouna Kone')",,,,,,,,,,,
2013-03-31,Aston Villa,Liverpool,1,2,"(31, 0, 'Christian Benteke')","(47, 1, 'Jordan Henderson')","(60, 1, 'Steven Gerrard')",,,,,,,,,
2013-04-01,Fulham,Queens Park Rangers,3,2,"(8, 0, 'Dimitar Berbatov')","(22, 0, 'Dimitar Berbatov')","(41, 0, 'Clint Hill')","(45, 1, 'Adel Taarabt')","(51, 1, 'Loic Remy')",,,,,,,
2013-04-06,Norwich City,Swansea City,2,2,"(35, 1, ' Michu')","(40, 0, 'Robert Snodgrass')","(60, 0, 'Michael Turner')","(75, 1, 'Luke Moore')",,,,,,,,
2013-04-06,Reading,Southampton,0,2,"(34, 1, 'Jay Rodriguez')","(72, 1, 'Adam Lallana')",,,,,,,,,,
2013-04-06,Stoke City,Aston Villa,1,3,"(9, 1, 'Gabby Agbonlahor')","(80, 0, 'Michael Kightly')","(87, 1, 'Matthew Lowton')","(90, 1, 'Christian Benteke')",,,,,,,,
2013-04-06,West Bromwich Albion,Arsenal,1,2,"(20, 1, 'Tomas Rosicky')","(50, 1, 'Tomas Rosicky')","(71, 0, 'James Morrison')",,,,,,,,,
2013-04-07,Chelsea,Sunderland,2,1,"(45, 1, 'Cesar Azpilicueta')","(47, 0, 'Matthew Kilgallon')","(55, 0, 'Branislav Ivanovic')",,,,,,,,,
2013-04-07,Liverpool,West Ham United,0,0,,,,,,,,,,,,
2013-04-07,Newcastle United,Fulham,1,0,"(90, 0, 'Papiss Cisse')",,,,,,,,,,,
2013-04-07,Queens Park Rangers,Wigan Athletic,1,1,"(85, 0, 'Loic Remy')","(90, 1, 'Shaun Maloney')",,,,,,,,,,
2013-04-07,Tottenham Hotspur,Everton,2,2,"(1, 0, 'Emmanuel Adebayor')","(15, 1, 'Phil Jagielka')","(53, 1, 'Kevin Mirallas')","(87, 0, 'Gylfi Sigurdsson')",,,,,,,,
2013-04-08,Manchester United,Manchester City,1,2,"(51, 1, 'James Milner')","(59, 0, 'Vincent Kompany')","(78, 1, 'Sergio Aguero')",,,,,,,,,
2013-04-13,Arsenal,Norwich City,3,1,"(56, 1, 'Michael Turner')","(85, 0, 'Mikel Arteta')","(88, 0, 'Olivier Giroud')","(90, 0, 'Lukas Podolski')",,,,,,,,
2013-04-13,Aston Villa,Fulham,1,1,"(55, 0, ""Charles N'Zogbia"")","(66, 1, 'Fabian Delph')",,,,,,,,,,
2013-04-13,Everton,Queens Park Rangers,2,0,"(40, 0, 'Darron Gibson')","(56, 0, 'Victor Anichebe')",,,,,,,,,,
2013-04-13,Reading,Liverpool,0,0,,,,,,,,,,,,
2013-04-13,Southampton,West Ham United,1,1,"(59, 0, 'Gaston Ramirez')","(66, 1, 'Andy Carroll')",,,,,,,,,,
2013-04-14,Newcastle United,Sunderland,0,3,"(27, 1, 'Stephane Sessegnon')","(74, 1, 'Adam Johnson')","(82, 1, 'David Vaughan')",,,,,,,,,
2013-04-14,Stoke City,Manchester United,0,2,"(4, 1, 'Michael Carrick')","(66, 1, 'Robin Van Persie')",,,,,,,,,,
2013-04-16,Arsenal,Everton,0,0,,,,,,,,,,,,
2013-04-17,Fulham,Chelsea,0,3,"(30, 1, ' David Luiz')","(43, 1, 'John Terry')","(71, 1, 'John Terry')",,,,,,,,,
2013-04-17,Manchester City,Wigan Athletic,1,0,"(83, 0, 'Carlos Tevez')",,,,,,,,,,,
2013-04-17,West Ham United,Manchester United,2,2,"(16, 0, 'Ricardo Vaz Te')","(31, 1, 'Antonio Valencia')","(55, 0, 'Mohamed Diame')","(77, 1, 'Robin Van Persie')",,,,,,,,
2013-04-20,Fulham,Arsenal,0,1,"(43, 1, 'Per Mertesacker')",,,,,,,,,,,
2013-04-20,Norwich City,Reading,2,1,"(50, 0, 'Ryan Bennett')","(52, 0, 'Elliott Bennett')","(72, 1, 'Garath McCleary')",,,,,,,,,
2013-04-20,Queens Park Rangers,Stoke City,0,2,"(42, 1, 'Peter Crouch')","(77, 1, 'Jon Walters')",,,,,,,,,,
2013-04-20,Sunderland,Everton,1,0,"(45, 0, 'Stephane Sessegnon')",,,,,,,,,,,
2013-04-20,Swansea City,Southampton,0,0,,,,,,,,,,,,
